customer.id,store,sale.date,tran.number,sku,category,qty,unit.cost,ext.cost,unit.original.retail,sale.amount,customer.state,age,birthday.month,years.as.member,in.store.exp,selection
C41118,14,2023-12-08,58608,2943073,Accessories,1,11.81,11.81,48.0,10.79,MA,36,4,0,Blank (missing data),Blank (missing data)
C42126,14,2023-12-09,58665,2972287,Men's Apparel,1,19.11,19.11,84.0,50.4,MA,40,10,1,5 Very Satisfied,5 Very Satisfied
C42126,14,2023-12-09,58665,2963655,Accessories,1,11.57,11.57,48.0,28.8,MA,40,10,1,5 Very Satisfied,5 Very Satisfied
C42126,14,2023-12-09,58665,2966503,Women's Apparel,1,23.15,23.15,99.0,59.4,MA,40,10,1,5 Very Satisfied,5 Very Satisfied
C42126,13,2023-02-04,66123,2918594,Men's Apparel,1,21.54,21.54,94.5,47.25,MA,40,10,1,5 Very Satisfied,5 Very Satisfied
C42126,12,2023-05-25,81651,2943700,Men's Apparel,1,20.77,20.77,94.5,26.23,MA,40,10,1,5 Very Satisfied,5 Very Satisfied
C42126,12,2023-05-25,81659,2939929,Accessories,1,10.44,10.44,48.0,48.0,MA,40,10,1,5 Very Satisfied,5 Very Satisfied
C41041,14,2023-12-10,58742,2966714,Women's Apparel,1,24.05,24.05,99.0,59.4,MA,26,9,5,5 Very Satisfied,3 Neutral
C41041,14,2023-12-10,58742,2964792,Men's Apparel,1,21.12,21.12,101.5,60.9,MA,26,9,5,5 Very Satisfied,3 Neutral
C41041,13,2023-06-29,71861,2938005,Men's Apparel,1,22.33,22.33,101.5,94.04,MA,26,9,5,5 Very Satisfied,3 Neutral
C41041,12,2023-01-23,75523,2756477,Accessories,1,10.79,10.79,48.0,10.0,MA,26,9,5,5 Very Satisfied,3 Neutral
C41041,11,2023-08-28,75523,2933039,Men's Apparel,1,16.71,16.71,80.5,52.73,MA,26,9,5,5 Very Satisfied,3 Neutral
C40537,14,2023-12-10,58772,2938594,Accessories,1,9.65,9.65,44.0,9.74,MA,42,8,1,Blank (missing data),Blank (missing data)
C40537,14,2023-12-10,58772,2951637,Women's Apparel,1,30.04,30.04,130.5,36.54,MA,42,8,1,Blank (missing data),Blank (missing data)
C40403,14,2023-12-13,58885,2951933,Footwear,1,30.3,30.3,132.0,44.97,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C40403,14,2023-12-13,58889,2958815,Footwear,1,33.09,33.09,144.0,53.97,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C40403,14,2023-12-13,58889,2973627,Footwear,1,30.72,30.72,132.0,79.2,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C40403,14,2023-12-13,58889,2969506,Women's Apparel,1,29.02,29.02,126.0,75.6,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C40403,14,2023-12-13,58889,2964783,Men's Apparel,1,20.93,20.93,94.5,56.7,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C40403,14,2023-12-13,58889,2964830,Footwear,1,34.28,34.28,144.0,86.4,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C40403,12,2023-12-27,95674,2965074,Footwear,1,38.28,38.28,144.0,36.39,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C40403,12,2023-12-27,95674,2958568,Women's Apparel,1,22.84,22.84,108.0,18.2,CT,33,8,0,5 Very Satisfied,4 Somewhat Satisfied
C41794,14,2023-12-13,58902,2952602,Men's Apparel,1,23.38,23.38,101.5,36.73,VT,35,6,4,Blank (missing data),Blank (missing data)
C41794,14,2023-12-13,58902,2949477,Footwear,1,34.8,34.8,144.0,44.97,VT,35,6,4,Blank (missing data),Blank (missing data)
C41794,14,2023-12-13,58905,2908836,Women's Apparel,1,37.68,37.68,144.0,86.4,VT,35,6,4,Blank (missing data),Blank (missing data)
C41361,14,2023-12-14,58939,2972243,Women's Apparel,1,27.7,27.7,121.5,72.9,VT,35,3,0,Blank (missing data),Blank (missing data)
C41361,14,2023-12-14,58939,2938585,Accessories,1,9.65,9.65,44.0,8.99,VT,35,3,0,Blank (missing data),Blank (missing data)
C41361,12,2023-03-13,77275,2923961,Accessories,1,11.37,11.37,48.0,30.0,VT,35,3,0,Blank (missing data),Blank (missing data)
C41361,12,2023-03-30,78241,2932437,Women's Apparel,1,23.29,23.29,99.0,78.75,VT,35,3,0,Blank (missing data),Blank (missing data)
C41361,12,2023-03-30,78241,2932421,Women's Apparel,1,25.47,25.47,108.0,78.75,VT,35,3,0,Blank (missing data),Blank (missing data)
C41361,12,2023-03-30,78241,2943634,Women's Apparel,1,22.5,22.5,99.0,78.75,VT,35,3,0,Blank (missing data),Blank (missing data)
C41361,11,2023-10-28,78241,2979917,Women's Apparel,1,24.93,24.93,108.0,97.2,VT,35,3,0,Blank (missing data),Blank (missing data)
C40322,14,2023-12-14,58962,2982022,Women's Apparel,1,25.49,25.49,121.5,72.9,CT,46,12,4,Blank (missing data),Blank (missing data)
C40322,11,2023-11-22,79235,2967687,Gifts & Lifestyle,1,19.47,19.47,56.0,27.0,CT,46,12,4,Blank (missing data),Blank (missing data)
C40322,12,2023-04-15,79235,2938315,Childrens,1,9.57,9.57,43.5,34.81,CT,46,12,4,Blank (missing data),Blank (missing data)
C40322,11,2023-11-22,79239,2963316,Women's Apparel,1,31.24,31.24,108.0,54.0,CT,46,12,4,Blank (missing data),Blank (missing data)
C40322,12,2023-06-12,82861,2927265,Footwear,1,34.52,34.52,144.0,132.21,CT,46,12,4,Blank (missing data),Blank (missing data)
C40490,14,2023-12-15,58975,2958687,Men's Apparel,1,20.93,20.93,101.5,30.61,VT,34,3,1,Blank (missing data),Blank (missing data)
C40490,13,2023-12-15,79415,2971009,Gifts & Lifestyle,1,12.61,12.61,54.0,32.4,VT,34,3,1,Blank (missing data),Blank (missing data)
C40490,13,2023-12-15,79423,2967000,Gifts & Lifestyle,1,10.79,10.79,48.0,28.8,VT,34,3,1,Blank (missing data),Blank (missing data)
C40490,13,2023-12-15,79423,2971021,Gifts & Lifestyle,1,12.61,12.61,54.0,32.4,VT,34,3,1,Blank (missing data),Blank (missing data)
C40490,12,2023-06-20,83329,2939236,Footwear,1,34.44,34.44,144.0,128.82,VT,34,3,1,Blank (missing data),Blank (missing data)
C40490,12,2023-06-20,83329,2938963,Men's Apparel,1,21.54,21.54,94.5,92.1,VT,34,3,1,Blank (missing data),Blank (missing data)
C42052,14,2023-12-15,58980,2971024,Gifts & Lifestyle,1,12.63,12.63,54.0,32.4,MA,29,2,4,5 Very Satisfied,4 Somewhat Satisfied
C42052,14,2023-12-15,58980,2960112,Men's Apparel,1,23.36,23.36,105.0,63.0,MA,29,2,4,5 Very Satisfied,4 Somewhat Satisfied
C42052,13,2023-09-23,75472,2958782,Footwear,1,26.01,26.01,132.0,108.42,MA,29,2,4,5 Very Satisfied,4 Somewhat Satisfied
C41010,14,2023-12-15,59001,2966492,Childrens,1,7.06,7.06,33.0,19.8,MA,24,1,1,Blank (missing data),Blank (missing data)
C41010,12,2023-08-01,85998,2943082,Footwear,1,31.56,31.56,144.0,94.5,MA,24,1,1,Blank (missing data),Blank (missing data)
C41113,14,2023-12-16,59047,2972328,Footwear,1,34.72,34.72,144.0,86.4,MA,37,6,0,Blank (missing data),Blank (missing data)
C41113,12,2023-07-31,85951,2959508,Footwear,1,28.95,28.95,144.0,105.0,MA,37,6,0,Blank (missing data),Blank (missing data)
C41113,12,2023-12-21,95401,2964767,Women's Apparel,1,24.71,24.71,108.0,56.25,MA,37,6,0,Blank (missing data),Blank (missing data)
C41113,12,2023-12-21,95401,2981196,Women's Apparel,1,27.02,27.02,121.5,56.25,MA,37,6,0,Blank (missing data),Blank (missing data)
C40596,14,2023-12-17,59108,2963697,Footwear,1,30.87,30.87,144.0,37.47,MA,47,10,2,5 Very Satisfied,4 Somewhat Satisfied
C40596,13,2023-07-29,73356,2955807,Accessories,1,9.53,9.53,48.0,13.88,MA,47,10,2,5 Very Satisfied,4 Somewhat Satisfied
C40596,11,2023-08-05,74310,2942340,Footwear,1,33.24,33.24,144.0,102.6,MA,47,10,2,5 Very Satisfied,4 Somewhat Satisfied
C40596,11,2023-09-22,76748,2971697,Footwear,1,31.26,31.26,144.0,117.36,MA,47,10,2,5 Very Satisfied,4 Somewhat Satisfied
C41717,14,2023-12-17,59116,2972331,Footwear,1,41.36,41.36,144.0,86.4,VT,56,3,3,Blank (missing data),Blank (missing data)
C41717,11,2023-05-14,70115,2936556,Accessories,1,11.33,11.33,48.0,43.2,VT,56,3,3,Blank (missing data),Blank (missing data)
C41717,12,2023-10-10,89800,2946933,Footwear,1,27.75,27.75,114.0,31.47,VT,56,3,3,Blank (missing data),Blank (missing data)
C41300,14,2023-12-18,59149,2972251,Women's Apparel,1,27.7,27.7,121.5,72.9,MA,25,4,3,Blank (missing data),Blank (missing data)
C41300,12,2023-09-26,88905,2959246,Footwear,1,35.43,35.43,144.0,60.0,MA,25,4,3,Blank (missing data),Blank (missing data)
C41300,12,2023-09-26,88905,2942813,Childrens,1,8.31,8.31,36.0,15.0,MA,25,4,3,Blank (missing data),Blank (missing data)
C40189,14,2023-12-18,59157,2972327,Footwear,1,41.36,41.36,144.0,86.4,CT,54,1,1,Blank (missing data),Blank (missing data)
C42168,14,2023-12-18,59170,2979938,Childrens,1,8.9,8.9,40.5,24.3,CA,26,3,0,5 Very Satisfied,5 Very Satisfied
C42168,13,2023-10-20,76566,2962084,Footwear,1,38.1,38.1,162.0,113.4,CA,26,3,0,5 Very Satisfied,5 Very Satisfied
C42168,12,2023-09-26,88915,2961731,Men's Apparel,1,23.17,23.17,84.0,35.0,CA,26,3,0,5 Very Satisfied,5 Very Satisfied
C40962,14,2023-12-18,59186,2979939,Childrens,1,8.9,8.9,40.5,24.3,NY,23,11,1,Blank (missing data),Blank (missing data)
C40962,14,2023-12-18,59186,2976984,Footwear,1,35.31,35.31,162.0,97.2,NY,23,11,1,Blank (missing data),Blank (missing data)
C40962,14,2023-12-20,59282,2941016,Footwear,1,32.52,32.52,114.0,30.0,NY,23,11,1,Blank (missing data),Blank (missing data)
C40962,11,2023-06-10,71453,2947805,Accessories,1,10.15,10.15,44.0,30.8,NY,23,11,1,Blank (missing data),Blank (missing data)
C41958,14,2023-12-18,59187,2966782,Childrens,1,9.2,9.2,42.0,24.3,MA,29,8,1,Blank (missing data),Blank (missing data)
C41958,12,2023-03-09,76976,2926654,Accessories,1,10.05,10.05,44.0,35.2,MA,29,8,1,Blank (missing data),Blank (missing data)
C41958,12,2023-04-01,78423,2938283,Accessories,1,11.59,11.59,48.0,35.0,MA,29,8,1,Blank (missing data),Blank (missing data)
C41958,13,2023-12-02,78423,2981241,Women's Apparel,1,28.21,28.21,121.5,92.9,MA,29,8,1,Blank (missing data),Blank (missing data)
C41384,14,2023-12-19,59225,2982191,Accessories,1,11.23,11.23,50.0,30.0,VT,46,10,3,4 Somewhat Satisfied,5 Very Satisfied
C41384,11,2023-04-29,69293,2936615,Accessories,1,11.33,11.33,48.0,30.0,VT,46,10,3,4 Somewhat Satisfied,5 Very Satisfied
C41384,12,2023-11-19,92071,2981220,Women's Apparel,1,27.02,27.02,121.5,83.32,VT,46,10,3,4 Somewhat Satisfied,5 Very Satisfied
C40203,14,2023-12-20,59268,2969505,Women's Apparel,1,29.03,29.03,126.0,67.5,CT,72,12,1,Blank (missing data),Blank (missing data)
C40203,11,2023-06-19,71881,2939449,Women's Apparel,1,22.84,22.84,108.0,30.38,CT,72,12,1,Blank (missing data),Blank (missing data)
C40203,12,2023-12-29,95809,2983058,Women's Apparel,1,26.26,26.26,108.0,75.6,CT,72,12,1,Blank (missing data),Blank (missing data)
C40194,14,2023-12-20,59330,2942059,Women's Apparel,1,24.16,24.16,108.0,22.5,VT,22,6,0,Blank (missing data),Blank (missing data)
C40194,11,2023-09-14,76289,2960074,Women's Apparel,1,29.14,29.14,112.5,87.48,VT,22,6,0,Blank (missing data),Blank (missing data)
C40194,11,2023-09-14,76289,2971702,Childrens,1,6.98,6.98,40.5,34.2,VT,22,6,0,Blank (missing data),Blank (missing data)
C40194,11,2023-09-14,76289,2948851,Childrens,1,7.43,7.43,33.0,25.57,VT,22,6,0,Blank (missing data),Blank (missing data)
C40194,12,2023-03-18,77558,2932397,Men's Apparel,1,21.54,21.54,105.0,74.99,VT,22,6,0,Blank (missing data),Blank (missing data)
C40194,12,2023-08-11,86602,2942952,Women's Apparel,1,25.98,25.98,112.5,92.5,VT,22,6,0,Blank (missing data),Blank (missing data)
C40194,12,2023-08-11,86602,2949478,Footwear,1,34.8,34.8,144.0,122.4,VT,22,6,0,Blank (missing data),Blank (missing data)
C40194,12,2023-08-11,86602,2959247,Footwear,1,35.43,35.43,144.0,122.4,VT,22,6,0,Blank (missing data),Blank (missing data)
C42094,14,2023-12-21,59380,2979662,Men's Apparel,1,20.09,20.09,84.0,43.75,MA,69,11,0,Blank (missing data),Blank (missing data)
C42094,14,2023-12-21,59380,2972290,Men's Apparel,1,19.11,19.11,84.0,43.75,MA,69,11,0,Blank (missing data),Blank (missing data)
C42094,11,2023-06-15,71681,2933807,Footwear,1,32.52,32.52,132.0,47.22,MA,69,11,0,Blank (missing data),Blank (missing data)
C42094,11,2023-06-15,71681,2936278,Footwear,1,30.45,30.45,132.0,47.22,MA,69,11,0,Blank (missing data),Blank (missing data)
C42094,12,2023-06-11,82813,2943544,Women's Apparel,1,22.5,22.5,99.0,67.46,MA,69,11,0,Blank (missing data),Blank (missing data)
C40274,14,2023-12-21,59393,2972330,Footwear,1,36.93,36.93,144.0,75.0,MA,26,7,0,5 Very Satisfied,4 Somewhat Satisfied
C40274,11,2023-11-19,79085,2966503,Women's Apparel,1,23.15,23.15,99.0,66.51,MA,26,7,0,5 Very Satisfied,4 Somewhat Satisfied
C40441,14,2023-12-21,59399,2936434,Accessories,1,10.33,10.33,44.0,10.0,CA,36,12,3,Blank (missing data),Blank (missing data)
C40441,14,2023-12-21,59399,2972364,Footwear,1,34.56,34.56,144.0,75.0,CA,36,12,3,Blank (missing data),Blank (missing data)
C40441,14,2023-12-21,59399,2966700,Women's Apparel,1,24.63,24.63,108.0,56.25,CA,36,12,3,Blank (missing data),Blank (missing data)
C40441,11,2023-03-05,67015,2929473,Women's Apparel,1,25.07,25.07,108.0,50.62,CA,36,12,3,Blank (missing data),Blank (missing data)
C40441,11,2023-03-05,67015,2929428,Childrens,1,9.61,9.61,43.5,16.88,CA,36,12,3,Blank (missing data),Blank (missing data)
C40441,11,2023-07-14,73084,2946272,Childrens,1,9.11,9.11,45.0,12.26,CA,36,12,3,Blank (missing data),Blank (missing data)
C41863,14,2023-12-21,59404,2964767,Women's Apparel,1,24.71,24.71,108.0,56.25,MA,31,8,4,Blank (missing data),Blank (missing data)
C41863,14,2023-12-21,59412,2966737,Women's Apparel,1,24.02,24.02,108.0,56.25,MA,31,8,4,Blank (missing data),Blank (missing data)
C41863,11,2023-05-31,70973,2936795,Men's Apparel,1,21.54,21.54,94.5,63.79,MA,31,8,4,Blank (missing data),Blank (missing data)
C41863,12,2023-12-22,95462,2972352,Women's Apparel,1,26.03,26.03,108.0,56.25,MA,31,8,4,Blank (missing data),Blank (missing data)
C41863,12,2023-12-22,95462,2971529,Accessories,1,11.87,11.87,48.0,25.0,MA,31,8,4,Blank (missing data),Blank (missing data)
C40006,14,2023-12-22,59461,2933040,Men's Apparel,1,16.71,16.71,80.5,43.75,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40006,11,2023-12-13,80369,2972245,Women's Apparel,1,27.7,27.7,121.5,39.15,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40006,12,2023-09-07,87705,2938815,Women's Apparel,1,25.25,25.25,108.0,28.1,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40006,12,2023-09-07,87705,2938074,Footwear,1,26.31,26.31,114.0,37.47,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40006,12,2023-09-07,87705,2938950,Men's Apparel,1,21.14,21.14,94.5,13.11,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40006,12,2023-09-07,87705,2942340,Footwear,1,33.24,33.24,144.0,37.47,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40006,12,2023-09-07,87705,2947919,Accessories,1,12.1,12.1,48.0,12.49,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40006,12,2023-11-29,92842,2982026,Women's Apparel,1,25.49,25.49,121.5,94.23,VT,70,1,5,5 Very Satisfied,4 Somewhat Satisfied
C40670,14,2023-12-22,59473,2971013,Gifts & Lifestyle,1,12.61,12.61,54.0,22.5,VT,24,1,0,Blank (missing data),Blank (missing data)
C41553,14,2023-12-22,59512,2959423,Childrens,1,8.08,8.08,36.0,6.07,MA,35,12,0,Blank (missing data),Blank (missing data)
C41782,14,2023-12-22,59522,2982022,Women's Apparel,1,25.49,25.49,121.5,56.25,CT,45,6,0,Blank (missing data),Blank (missing data)
C41782,14,2023-12-22,59522,2980019,Women's Apparel,1,27.47,27.47,108.0,56.25,CT,45,6,0,Blank (missing data),Blank (missing data)
C41782,14,2023-12-22,59522,2981168,Women's Apparel,1,28.1,28.1,121.5,56.25,CT,45,6,0,Blank (missing data),Blank (missing data)
C41782,11,2023-09-07,75955,2956871,Women's Apparel,1,17.78,17.78,99.0,69.3,CT,45,6,0,Blank (missing data),Blank (missing data)
C42302,14,2023-12-22,59525,2972353,Women's Apparel,1,26.03,26.03,108.0,56.25,MA,35,1,1,Blank (missing data),Blank (missing data)
C42302,14,2023-12-22,59525,2971010,Gifts & Lifestyle,1,12.61,12.61,54.0,25.0,MA,35,1,1,Blank (missing data),Blank (missing data)
C42302,12,2023-08-19,86965,2963937,Men's Apparel,1,16.71,16.71,80.5,71.75,MA,35,1,1,Blank (missing data),Blank (missing data)
C42399,14,2023-12-26,59550,2981167,Women's Apparel,1,28.1,28.1,121.5,71.5,MA,36,4,3,3 Neutral,5 Very Satisfied
C42399,14,2023-12-26,59552,2908834,Women's Apparel,2,37.7,75.39,144.0,116.84,MA,36,4,3,3 Neutral,5 Very Satisfied
C40313,14,2023-12-28,59622,2947920,Accessories,1,12.1,12.1,48.0,9.98,VT,63,6,1,Blank (missing data),Blank (missing data)
C40313,12,2023-09-09,87890,2951899,Accessories,1,11.15,11.15,48.0,41.45,VT,63,6,1,Blank (missing data),Blank (missing data)
C40313,12,2023-09-09,87890,2959532,Childrens,1,7.96,7.96,36.0,31.23,VT,63,6,1,Blank (missing data),Blank (missing data)
C40249,14,2023-12-28,59625,2939015,Accessories,1,11.32,11.32,48.0,8.55,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,14,2023-12-28,59625,2942813,Childrens,1,8.31,8.31,36.0,9.63,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,14,2023-12-28,59625,2947920,Accessories,1,12.1,12.1,48.0,8.55,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,11,2023-08-31,75617,2948903,Women's Apparel,1,23.86,23.86,121.5,92.95,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,11,2023-08-31,75617,2951980,Footwear,1,31.47,31.47,144.0,108.12,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,11,2023-08-31,75617,2958801,Footwear,1,32.52,32.52,144.0,138.87,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,11,2023-08-31,75617,2941020,Footwear,2,32.52,65.04,114.0,172.77,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,12,2023-04-12,79054,2936136,Footwear,1,28.08,28.08,132.0,66.0,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,12,2023-04-12,79054,2939814,Footwear,1,33.99,33.99,132.0,66.0,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,12,2023-06-04,82372,2934295,Men's Apparel,1,23.87,23.87,101.5,89.44,CT,25,7,4,Blank (missing data),Blank (missing data)
C40249,12,2023-06-04,82372,2940015,Accessories,1,11.67,11.67,56.0,41.45,CT,25,7,4,Blank (missing data),Blank (missing data)
C41928,14,2023-12-28,59626,2964794,Men's Apparel,1,21.12,21.12,101.5,34.97,MA,33,9,0,Blank (missing data),Blank (missing data)
C41928,14,2023-12-28,59626,2949308,Accessories,1,12.28,12.28,48.0,9.98,MA,33,9,0,Blank (missing data),Blank (missing data)
C41928,14,2023-12-28,59626,2958026,Accessories,1,11.13,11.13,48.0,9.98,MA,33,9,0,Blank (missing data),Blank (missing data)
C40645,14,2023-12-29,59667,2966701,Women's Apparel,1,24.58,24.58,108.0,33.7,MA,29,2,0,5 Very Satisfied,5 Very Satisfied
C40645,11,2023-09-25,76901,2958803,Footwear,1,32.52,32.52,144.0,123.66,MA,29,2,0,5 Very Satisfied,5 Very Satisfied
C40645,11,2023-09-25,76909,2933037,Men's Apparel,1,16.71,16.71,80.5,65.45,MA,29,2,0,5 Very Satisfied,5 Very Satisfied
C40645,12,2023-03-08,76909,2939390,Footwear,1,30.45,30.45,132.0,80.01,MA,29,2,0,5 Very Satisfied,5 Very Satisfied
C40645,12,2023-08-22,87131,2942986,Women's Apparel,1,23.6,23.6,99.0,59.67,MA,29,2,0,5 Very Satisfied,5 Very Satisfied
C40645,12,2023-08-22,87131,2961734,Men's Apparel,1,23.17,23.17,84.0,74.32,MA,29,2,0,5 Very Satisfied,5 Very Satisfied
C41603,14,2023-12-29,59668,2982086,Women's Apparel,1,28.53,28.53,108.0,23.6,VT,53,9,0,Blank (missing data),Blank (missing data)
C41101,14,2023-12-24,59744,2963656,Accessories,1,11.57,11.57,48.0,14.98,MA,35,2,2,5 Very Satisfied,2 Somewhat Unsatisfied
C41101,11,2023-03-06,67084,2896672,Men's Apparel,1,23.96,23.96,101.5,11.8,MA,35,2,2,5 Very Satisfied,2 Somewhat Unsatisfied
C41101,12,2023-07-16,85016,2956880,Women's Apparel,1,17.78,17.78,99.0,84.8,MA,35,2,2,5 Very Satisfied,2 Somewhat Unsatisfied
C41101,12,2023-07-16,85016,2959423,Childrens,1,8.08,8.08,36.0,30.83,MA,35,2,2,5 Very Satisfied,2 Somewhat Unsatisfied
C41101,12,2023-11-10,91579,2971407,Women's Apparel,1,20.75,20.75,108.0,21.08,MA,35,2,2,5 Very Satisfied,2 Somewhat Unsatisfied
C41101,12,2023-11-10,91579,2948854,Childrens,1,7.43,7.43,33.0,7.03,MA,35,2,2,5 Very Satisfied,2 Somewhat Unsatisfied
C41101,12,2023-11-10,91579,2959494,Childrens,1,7.67,7.67,36.0,8.43,MA,35,2,2,5 Very Satisfied,2 Somewhat Unsatisfied
C40302,14,2023-12-24,59746,2908835,Women's Apparel,1,37.66,37.66,144.0,44.95,MA,30,10,0,Blank (missing data),Blank (missing data)
C41235,14,2023-12-24,59781,2963658,Accessories,1,11.57,11.57,48.0,9.36,CT,41,6,5,Blank (missing data),Blank (missing data)
C41235,11,2023-04-23,69030,2941016,Footwear,1,32.52,32.52,114.0,114.0,CT,41,6,5,Blank (missing data),Blank (missing data)
C41929,11,2023-12-31,64855,2918076,Footwear,1,35.16,35.16,144.0,109.56,VT,40,3,1,Blank (missing data),Blank (missing data)
C41929,11,2023-03-18,67571,2915163,Footwear,1,27.03,27.03,132.0,52.47,VT,40,3,1,Blank (missing data),Blank (missing data)
C41929,11,2023-03-18,67571,2915167,Footwear,1,27.33,27.33,132.0,41.97,VT,40,3,1,Blank (missing data),Blank (missing data)
C41929,12,2023-10-14,90083,2962035,Footwear,1,32.94,32.94,144.0,100.8,VT,40,3,1,Blank (missing data),Blank (missing data)
C41929,12,2023-10-14,90084,2962056,Footwear,1,32.49,32.49,144.0,100.8,VT,40,3,1,Blank (missing data),Blank (missing data)
C41449,11,2023-12-31,64865,2904767,Women's Apparel,1,26.14,26.14,108.0,33.7,RI,43,6,5,4 Somewhat Satisfied,5 Very Satisfied
C41449,11,2023-07-19,73413,2933040,Men's Apparel,1,16.71,16.71,80.5,77.0,RI,43,6,5,4 Somewhat Satisfied,5 Very Satisfied
C41449,11,2023-07-19,73413,2938816,Women's Apparel,1,25.25,25.25,108.0,82.17,RI,43,6,5,4 Somewhat Satisfied,5 Very Satisfied
C41449,11,2023-07-19,73413,2938986,Accessories,1,11.57,11.57,48.0,16.35,RI,43,6,5,4 Somewhat Satisfied,5 Very Satisfied
C41449,13,2023-07-30,73413,2939240,Footwear,1,32.52,32.52,132.0,105.0,RI,43,6,5,4 Somewhat Satisfied,5 Very Satisfied
C41449,12,2023-06-17,83148,2934308,Men's Apparel,1,23.87,23.87,101.5,93.13,RI,43,6,5,4 Somewhat Satisfied,5 Very Satisfied
C42009,11,2023-01-03,64963,2904766,Women's Apparel,1,26.14,26.14,108.0,30.33,MA,37,6,5,Blank (missing data),Blank (missing data)
C41489,11,2023-01-04,64996,2901260,Gifts & Lifestyle,1,10.84,10.84,48.0,13.49,MA,43,11,2,4 Somewhat Satisfied,5 Very Satisfied
C41489,12,2023-08-29,87499,2955582,Accessories,1,9.81,9.81,48.0,7.49,MA,43,11,2,4 Somewhat Satisfied,5 Very Satisfied
C41171,11,2023-01-07,65124,2911998,Footwear,1,36.73,36.73,144.0,132.21,MA,33,2,0,3 Neutral,4 Somewhat Satisfied
C41171,11,2023-01-07,65127,2918772,Footwear,1,36.93,36.93,168.0,144.0,MA,33,2,0,3 Neutral,4 Somewhat Satisfied
C41171,12,2023-04-05,78630,2943620,Childrens,1,8.35,8.35,40.5,30.38,MA,33,2,0,3 Neutral,4 Somewhat Satisfied
C41171,12,2023-04-05,78630,2943614,Childrens,1,8.35,8.35,40.5,30.38,MA,33,2,0,3 Neutral,4 Somewhat Satisfied
C41171,12,2023-04-05,78630,2943528,Childrens,1,9.05,9.05,43.5,34.12,MA,33,2,0,3 Neutral,4 Somewhat Satisfied
C41171,12,2023-07-02,84125,2938922,Women's Apparel,1,24.93,24.93,108.0,72.9,MA,33,2,0,3 Neutral,4 Somewhat Satisfied
C41171,12,2023-07-02,84125,2947559,Childrens,1,8.22,8.22,36.0,24.3,MA,33,2,0,3 Neutral,4 Somewhat Satisfied
C41284,13,2023-01-01,65255,2901262,Gifts & Lifestyle,1,10.84,10.84,48.0,14.98,VT,39,9,3,4 Somewhat Satisfied,5 Very Satisfied
C41284,13,2023-03-29,67926,2932450,Women's Apparel,1,22.61,22.61,99.0,78.75,VT,39,9,3,4 Somewhat Satisfied,5 Very Satisfied
C41284,13,2023-04-21,68746,2929887,Men's Apparel,1,19.3,19.3,84.0,32.78,VT,39,9,3,4 Somewhat Satisfied,5 Very Satisfied
C41284,13,2023-04-21,68746,2929886,Men's Apparel,1,19.3,19.3,84.0,32.78,VT,39,9,3,4 Somewhat Satisfied,5 Very Satisfied
C40463,13,2023-01-01,65268,2874594,Women's Apparel,1,21.49,21.49,99.0,11.21,MA,25,1,1,Blank (missing data),Blank (missing data)
C40463,13,2023-11-10,77225,2967008,Gifts & Lifestyle,1,10.79,10.79,48.0,36.0,MA,25,1,1,Blank (missing data),Blank (missing data)
C40463,13,2023-11-10,77225,2967000,Gifts & Lifestyle,1,10.79,10.79,48.0,36.0,MA,25,1,1,Blank (missing data),Blank (missing data)
C40463,12,2023-07-14,84900,2959496,Childrens,1,7.67,7.67,36.0,28.11,MA,25,1,1,Blank (missing data),Blank (missing data)
C40463,12,2023-07-14,84900,2949226,Women's Apparel,1,25.58,25.58,99.0,56.2,MA,25,1,1,Blank (missing data),Blank (missing data)
C40463,12,2023-07-14,84900,2959423,Childrens,1,8.08,8.08,36.0,30.08,MA,25,1,1,Blank (missing data),Blank (missing data)
C40871,13,2023-01-03,65310,2918715,Footwear,1,36.93,36.93,168.0,144.0,VT,52,4,4,Blank (missing data),Blank (missing data)
